fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1565178,2026-07-03 18:00:00+00:00,PEN,Round of 32,AT&T Stadium,Dallas,20,Australia,32,Egypt,1,1
