fixture_id,date,team_id,team_name,opponent_id,is_home,goals_for,goals_against,outcome,possession_pct,passes_total,passes_accurate,passes_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,shots_inside_box,shots_outside_box,fouls,corners,offsides,yellow_cards,red_cards,gk_saves,xg,is_complete
1489394,2026-06-21 04:00:00+00:00,28,Tunisia,12,True,0,4,L,38.0,353.0,284.0,80.0,2.0,0.0,1.0,1.0,1.0,1.0,8.0,3.0,1.0,,,1.0,0.05,True
1489394,2026-06-21 04:00:00+00:00,12,Japan,28,False,4,0,W,62.0,581.0,520.0,90.0,11.0,5.0,3.0,3.0,8.0,3.0,15.0,5.0,1.0,,,0.0,2.07,True
