fixture_id,date,team_id,player_id,player_name,position,minutes,rating,is_starter,goals,assists,shots_total,shots_on,passes_total,passes_key,passes_accuracy,tackles,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,yellow,red
1569870,2026-07-04 21:00:00+00:00,2380,70852,Orlando Gill,G,98.0,6.6,True,,,,,23.0,,6.0,,,1.0,1.0,,,,,0,0
1569870,2026-07-04 21:00:00+00:00,2380,195992,Juan Cáceres,D,98.0,6.3,True,,,,,15.0,,8.0,3.0,3.0,14.0,7.0,2.0,,3.0,,0,0
1569870,2026-07-04 21:00:00+00:00,2380,35808,Gustavo Velázquez,D,98.0,6.2,True,,,,,13.0,,4.0,1.0,,7.0,3.0,2.0,1.0,,2.0,0,0
1569870,2026-07-04 21:00:00+00:00,2380,2502,Gustavo Gómez,D,98.0,6.7,True,,,,,5.0,,3.0,1.0,,3.0,2.0,,,1.0,,0,0
1569870,2026-07-04 21:00:00+00:00,2380,6168,Omar Alderete,D,58.0,6.7,True,,,,,5.0,,3.0,,,1.0,,,,,,0,0
1569870,2026-07-04 21:00:00+00:00,2380,2499,Junior Alonso,D,98.0,6.7,True,,,2.0,,18.0,,9.0,3.0,2.0,5.0,3.0,,,,,0,0
1569870,2026-07-04 21:00:00+00:00,2380,2507,Miguel Almirón,M,71.0,6.2,True,,,,,15.0,,8.0,2.0,1.0,16.0,5.0,5.0,1.0,2.0,,0,0
1569870,2026-07-04 21:00:00+00:00,2380,278370,Diego Gómez,M,71.0,6.3,True,,,1.0,,18.0,,11.0,4.0,2.0,11.0,6.0,,,,1.0,0,0
1569870,2026-07-04 21:00:00+00:00,2380,6236,Andrés Cubas,M,98.0,7.3,True,,,,,22.0,1.0,15.0,7.0,3.0,11.0,7.0,,,,2.0,0,0
1569870,2026-07-04 21:00:00+00:00,2380,305832,Matías Galarza,M,98.0,6.3,True,,,,,26.0,1.0,16.0,1.0,3.0,11.0,4.0,,,3.0,3.0,0,0
1569870,2026-07-04 21:00:00+00:00,2380,70747,Julio Enciso,F,61.0,6.5,True,,,,,4.0,,3.0,1.0,,9.0,3.0,2.0,1.0,1.0,1.0,0,0
