fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1567307,2026-07-01 16:00:00+00:00,FT,Round of 32,Mercedes-Benz Stadium,Atlanta,10,England,1508,Congo DR,2,1
