fixture_id,date,team_id,team_name,opponent_id,is_home,goals_for,goals_against,outcome,possession_pct,passes_total,passes_accurate,passes_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,shots_inside_box,shots_outside_box,fouls,corners,offsides,yellow_cards,red_cards,gk_saves,xg,is_complete
1489416,2026-06-26 19:00:00+00:00,1090,Norway,2,True,1,4,L,43.0,420.0,344.0,82.0,10.0,4.0,3.0,3.0,6.0,4.0,9.0,4.0,1.0,1.0,,5.0,1.69,True
1489416,2026-06-26 19:00:00+00:00,2,France,1090,False,4,1,W,57.0,557.0,480.0,86.0,18.0,9.0,6.0,3.0,10.0,8.0,11.0,5.0,2.0,1.0,,3.0,1.31,True
