fixture_id,date,team_id,team_name,opponent_id,is_home,goals_for,goals_against,outcome,possession_pct,passes_total,passes_accurate,passes_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,shots_inside_box,shots_outside_box,fouls,corners,offsides,yellow_cards,red_cards,gk_saves,xg,is_complete
1489399,2026-06-22 17:00:00+00:00,26,Argentina,775,True,2,0,W,54.0,553.0,493.0,89.0,12.0,5.0,4.0,3.0,10.0,2.0,13.0,1.0,2.0,2.0,,1.0,2.65,True
1489399,2026-06-22 17:00:00+00:00,775,Austria,26,False,0,2,L,46.0,468.0,402.0,86.0,6.0,1.0,5.0,0.0,4.0,2.0,13.0,3.0,0.0,2.0,,2.0,0.5,True
