fixture_id,date,team_id,team_name,opponent_id,is_home,goals_for,goals_against,outcome,possession_pct,passes_total,passes_accurate,passes_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,shots_inside_box,shots_outside_box,fouls,corners,offsides,yellow_cards,red_cards,gk_saves,xg,is_complete
1539007,2026-06-20 17:00:00+00:00,1118,Netherlands,5,True,5,1,W,51.0,450.0,397.0,88.0,10.0,7.0,2.0,1.0,6.0,4.0,9.0,2.0,3.0,0.0,,7.0,2.47,True
1539007,2026-06-20 17:00:00+00:00,5,Sweden,1118,False,1,5,L,49.0,424.0,361.0,85.0,16.0,8.0,5.0,3.0,7.0,9.0,12.0,5.0,3.0,3.0,,2.0,0.98,True
