fixture_id,date,team_id,team_name,opponent_id,is_home,goals_for,goals_against,outcome,possession_pct,passes_total,passes_accurate,passes_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,shots_inside_box,shots_outside_box,fouls,corners,offsides,yellow_cards,red_cards,gk_saves,xg,is_complete
1570714,2026-07-06 01:00:00+00:00,16,Mexico,10,True,2,3,L,67.0,455.0,420.0,92.0,20.0,5.0,8.0,7.0,12.0,8.0,14.0,12.0,1.0,2.0,0.0,2.0,1.87,True
1570714,2026-07-06 01:00:00+00:00,10,England,16,False,3,2,W,33.0,244.0,195.0,80.0,6.0,5.0,1.0,0.0,4.0,2.0,7.0,2.0,0.0,4.0,1.0,3.0,1.55,True
