fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1489381,2026-06-17 01:00:00+00:00,FT,Group Stage - 1,Arrowhead Stadium,Kansas City,26,Argentina,1532,Algeria,3,0
