fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1565177,2026-06-30 21:00:00+00:00,FT,Round of 32,MetLife Stadium,New-York,2,France,5,Sweden,3,0
