fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1489371,2026-06-13 22:00:00+00:00,FT,Group Stage - 1,MetLife Stadium,East Rutherford,6,Brazil,31,Morocco,1,1
