fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1489379,2026-06-15 22:00:00+00:00,FT,Group Stage - 1,Hard Rock Stadium,Miami Gardens,23,Saudi Arabia,7,Uruguay,1,1
