fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1581821,2026-07-10 19:00:00+00:00,FT,Quarter-finals,SoFi Stadium,Los Angeles,9,Spain,1,Belgium,2,1
