fixture_id,date,team_id,team_name,opponent_id,is_home,goals_for,goals_against,outcome,possession_pct,passes_total,passes_accurate,passes_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,shots_inside_box,shots_outside_box,fouls,corners,offsides,yellow_cards,red_cards,gk_saves,xg,is_complete
1489412,2026-06-25 23:00:00+00:00,28,Tunisia,1118,True,1,3,L,29.0,258.0,199.0,77.0,10.0,4.0,5.0,1.0,4.0,6.0,11.0,4.0,2.0,,,4.0,0.62,True
1489412,2026-06-25 23:00:00+00:00,1118,Netherlands,28,False,3,1,W,71.0,647.0,602.0,93.0,20.0,7.0,8.0,5.0,16.0,4.0,10.0,6.0,1.0,,,3.0,1.85,True
