fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1489412,2026-06-25 23:00:00+00:00,FT,Group Stage - 3,Arrowhead Stadium,Kansas City,28,Tunisia,1118,Netherlands,1,3
