fixture_id,date,team_id,player_id,player_name,position,minutes,rating,is_starter,goals,assists,shots_total,shots_on,passes_total,passes_key,passes_accuracy,tackles,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,yellow,red
1576805,2026-07-07 20:00:00+00:00,15,25282,Gregor Kobel,G,49.0,7.2,True,,,,,15.0,,13.0,,,1.0,1.0,,,,,0,0
1576805,2026-07-07 20:00:00+00:00,15,2810,Denis Zakaria,D,49.0,6.9,True,,,,,17.0,,14.0,1.0,1.0,3.0,2.0,1.0,1.0,,,0,0
1576805,2026-07-07 20:00:00+00:00,15,2803,Nico Elvedi,D,49.0,6.9,True,,,,,51.0,,44.0,,2.0,4.0,2.0,1.0,,1.0,1.0,0,0
1576805,2026-07-07 20:00:00+00:00,15,5,Manuel Akanji,D,49.0,6.9,True,,,,,47.0,,46.0,1.0,,3.0,2.0,,,,,0,0
1576805,2026-07-07 20:00:00+00:00,15,1631,Ricardo Rodríguez,D,49.0,6.5,True,,,,,15.0,,14.0,1.0,1.0,5.0,1.0,2.0,,,,0,0
1576805,2026-07-07 20:00:00+00:00,15,2807,Remo Freuler,M,49.0,6.9,True,,,,,32.0,,28.0,,1.0,1.0,,,,,1.0,0,0
1576805,2026-07-07 20:00:00+00:00,15,1464,Granit Xhaka,M,49.0,7.0,True,,,,,36.0,,33.0,,,6.0,5.0,,,3.0,,0,0
1576805,2026-07-07 20:00:00+00:00,15,163032,Fabian Rieder,M,49.0,6.2,True,,,1.0,1.0,8.0,,5.0,1.0,,5.0,1.0,,,,1.0,0,0
1576805,2026-07-07 20:00:00+00:00,15,264705,Ardon Jashari,M,49.0,6.3,True,,,,,19.0,1.0,12.0,1.0,,5.0,1.0,1.0,,,2.0,0,0
1576805,2026-07-07 20:00:00+00:00,15,48648,Dan Ndoye,M,49.0,6.7,True,,,1.0,1.0,4.0,,3.0,1.0,1.0,7.0,3.0,1.0,,2.0,1.0,0,0
1576805,2026-07-07 20:00:00+00:00,15,421,Breel Embolo,F,49.0,6.5,True,,,,,9.0,,7.0,,,3.0,,2.0,,,,0,0
1576805,2026-07-07 20:00:00+00:00,15,1142,Yvon Mvogo,G,,,False,,,,,,,,,,,,,,,,0,0
1576805,2026-07-07 20:00:00+00:00,15,123468,Marvin Keller,G,,,False,,,,,,,,,,,,,,,,0,0
1576805,2026-07-07 20:00:00+00:00,15,48372,Eray Cömert,D,,,False,,,,,,,,,,,,,,,,0,0
1576805,2026-07-07 20:00:00+00:00,15,162414,Aurèle Amenda,D,,,False,,,,,,,,,,,,,,,,0,0
1576805,2026-07-07 20:00:00+00:00,15,48489,Miro Muheim,D,,,False,,,,,,,,,,,,,,,,0,0
