fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1489414,2026-06-27 03:00:00+00:00,FT,Group Stage - 3,Lumen Field,Seattle,32,Egypt,22,Iran,1,1
