fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1570714,2026-07-06 01:00:00+00:00,FT,Round of 16,Estadio Azteca,Mexico City,16,Mexico,10,England,2,3
