fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1576756,2026-07-06 19:00:00+00:00,FT,Round of 16,AT&T Stadium,Dallas,27,Portugal,9,Spain,0,1
