fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1565176,2026-06-29 20:30:00+00:00,PEN,Round of 32,Gillette Stadium,Boston,25,Germany,2380,Paraguay,1,1
