fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1489374,2026-06-14 17:00:00+00:00,FT,Group Stage - 1,NRG Stadium,Houston,25,Germany,5530,Curaçao,7,1
