fixture_id,date,team_id,team_name,opponent_id,is_home,goals_for,goals_against,outcome,possession_pct,passes_total,passes_accurate,passes_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,shots_inside_box,shots_outside_box,fouls,corners,offsides,yellow_cards,red_cards,gk_saves,xg,is_complete
1489382,2026-06-17 04:00:00+00:00,775,Austria,1548,True,3,1,W,63.0,580.0,488.0,84.0,11.0,4.0,6.0,1.0,6.0,5.0,12.0,4.0,3.0,1.0,,3.0,1.66,True
1489382,2026-06-17 04:00:00+00:00,1548,Jordan,775,False,1,3,L,37.0,330.0,241.0,73.0,11.0,4.0,5.0,2.0,7.0,4.0,7.0,3.0,1.0,0.0,,1.0,0.53,True
