fixture_id,date,team_id,team_name,opponent_id,is_home,goals_for,goals_against,outcome,possession_pct,passes_total,passes_accurate,passes_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,shots_inside_box,shots_outside_box,fouls,corners,offsides,yellow_cards,red_cards,gk_saves,xg,is_complete
1489385,2026-06-17 23:00:00+00:00,1504,Ghana,11,True,1,0,W,36.0,172.0,141.0,82.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,,3.0,1.0,,1.0,0.03,True
1489385,2026-06-17 23:00:00+00:00,11,Panama,1504,False,0,1,L,64.0,315.0,276.0,88.0,3.0,1.0,1.0,1.0,3.0,0.0,6.0,,1.0,0.0,,0.0,0.13,True
