fixture_id,date,team_id,team_name,opponent_id,is_home,goals_for,goals_against,outcome,possession_pct,passes_total,passes_accurate,passes_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,shots_inside_box,shots_outside_box,fouls,corners,offsides,yellow_cards,red_cards,gk_saves,xg,is_complete
1489378,2026-06-16 01:00:00+00:00,22,Iran,4673,True,2,2,D,48.0,405.0,312.0,77.0,17.0,4.0,8.0,5.0,10.0,7.0,10.0,4.0,2.0,1.0,,6.0,1.5,True
1489378,2026-06-16 01:00:00+00:00,4673,New Zealand,22,False,2,2,D,52.0,446.0,377.0,85.0,14.0,8.0,4.0,2.0,10.0,4.0,8.0,1.0,0.0,0.0,,2.0,1.24,True
