fixture_id,minute,minute_extra,team_id,player_id,player_name,assist_id,type,detail
1539008,46,,1508,375598,N. Mukau,365331.0,subst,Substitution 1
1539008,56,,8,1929,J. Lucumi,,Card,Yellow Card
1539008,57,,1508,3033,C. Bakambu,20674.0,subst,Substitution 2
1539008,58,,8,47237,L. Suarez,24810.0,subst,Substitution 1
1539008,58,,8,517,J. Rodriguez,6005.0,subst,Substitution 2
1539008,72,,1508,18816,A. Masuaku,21098.0,subst,Substitution 3
1539008,72,,1508,1424,E. Kayembe,48555.0,subst,Substitution 4
1539008,76,,8,13736,D. Munoz,6005.0,Goal,Normal Goal
1539008,77,,8,13708,J. Arias,195104.0,subst,Substitution 3
1539008,82,,1508,21101,S. Moutoussamy,129670.0,subst,Substitution 5
1539008,90,3.0,1508,48555,C. Pickel,,Card,Yellow Card
1539008,90,4.0,8,2490,J. Lerma,,Card,Yellow Card
