fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1489378,2026-06-16 01:00:00+00:00,FT,Group Stage - 1,SoFi Stadium,Inglewood,22,Iran,4673,New Zealand,2,2
