fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1539013,2026-06-27 23:30:00+00:00,FT,Group Stage - 3,Mercedes-Benz Stadium,Atlanta,1508,Congo DR,1568,Uzbekistan,3,1
