fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1562345,2026-06-30 01:00:00+00:00,PEN,Round of 32,Estadio BBVA,Monterrey,1118,Netherlands,31,Morocco,1,1
