fixture_id,date,team_id,player_id,player_name,position,minutes,rating,is_starter,goals,assists,shots_total,shots_on,passes_total,passes_key,passes_accuracy,tackles,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,yellow,red
1539013,2026-06-27 23:30:00+00:00,1508,24012,Lionel Mpasi Nzau,G,99.0,6.3,True,,,,,34.0,,25.0,,,,,,,,,0,0
1539013,2026-06-27 23:30:00+00:00,1508,18846,Aaron Wan-Bissaka,D,99.0,6.9,True,,,,,45.0,3.0,36.0,,2.0,4.0,3.0,1.0,1.0,,,0,0
1539013,2026-06-27 23:30:00+00:00,1508,375,Chancel Mbemba,D,99.0,7.0,True,,,1.0,,53.0,,45.0,2.0,,9.0,6.0,,,1.0,,0,0
1539013,2026-06-27 23:30:00+00:00,1508,19182,Axel Tuanzebe,D,99.0,7.0,True,,,,,55.0,,50.0,1.0,,5.0,5.0,,,2.0,,0,0
1539013,2026-06-27 23:30:00+00:00,1508,18816,Arthur Masuaku,D,83.0,7.0,True,,,,,69.0,2.0,57.0,2.0,,10.0,6.0,1.0,,2.0,,0,0
1539013,2026-06-27 23:30:00+00:00,1508,129670,Nathanaël Mbuku,M,72.0,6.6,True,,,1.0,1.0,21.0,1.0,18.0,3.0,,14.0,8.0,2.0,2.0,3.0,3.0,1,0
1539013,2026-06-27 23:30:00+00:00,1508,21101,Samuel Moutoussamy,M,72.0,7.0,True,,,,,54.0,2.0,44.0,5.0,,9.0,5.0,,,,1.0,1,0
1539013,2026-06-27 23:30:00+00:00,1508,365331,Noah Sadiki,M,99.0,7.7,True,,,,,56.0,2.0,53.0,4.0,1.0,11.0,8.0,1.0,1.0,3.0,1.0,1,0
1539013,2026-06-27 23:30:00+00:00,1508,279482,Brian Cipenga,M,72.0,6.3,True,,,2.0,,26.0,,13.0,2.0,,19.0,8.0,11.0,6.0,,,0,0
1539013,2026-06-27 23:30:00+00:00,1508,3033,Cédric Bakambu,F,51.0,6.0,True,,,,,6.0,,2.0,,,7.0,,1.0,,,,0,0
