fixture_id,date,team_id,player_id,player_name,position,minutes,rating,is_starter,goals,assists,shots_total,shots_on,passes_total,passes_key,passes_accuracy,tackles,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,yellow,red
1489371,2026-06-13 22:00:00+00:00,6,280,Alisson,G,93.0,6.5,True,,,,,26.0,,22.0,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,6,30424,Roger Ibañez,D,45.0,6.3,True,,,,,17.0,,16.0,1.0,1.0,8.0,3.0,2.0,1.0,1.0,2.0,1,0
1489371,2026-06-13 22:00:00+00:00,6,257,Marquinhos,D,93.0,7.3,True,,,1.0,,79.0,,75.0,,,2.0,2.0,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,6,22224,Gabriel Magalhães,D,93.0,7.2,True,,,,,85.0,,82.0,1.0,,4.0,3.0,,,1.0,1.0,0,0
1489371,2026-06-13 22:00:00+00:00,6,24866,Douglas Santos,D,93.0,7.2,True,,,,,61.0,2.0,52.0,7.0,1.0,9.0,7.0,,,,1.0,0,0
1489371,2026-06-13 22:00:00+00:00,6,747,Casemiro,M,45.0,6.6,True,,,,,18.0,1.0,17.0,1.0,1.0,9.0,3.0,1.0,,1.0,1.0,1,0
1489371,2026-06-13 22:00:00+00:00,6,10135,Bruno Guimarães,M,80.0,6.9,True,,1.0,1.0,,38.0,1.0,34.0,3.0,,12.0,6.0,2.0,1.0,2.0,1.0,0,0
1489371,2026-06-13 22:00:00+00:00,6,1646,Lucas Paquetá,M,61.0,6.9,True,,,1.0,1.0,39.0,1.0,31.0,4.0,1.0,17.0,10.0,3.0,2.0,3.0,2.0,0,0
1489371,2026-06-13 22:00:00+00:00,6,1496,Raphinha,M,93.0,6.3,True,,,1.0,1.0,30.0,3.0,19.0,,,11.0,4.0,5.0,1.0,2.0,,0,0
1489371,2026-06-13 22:00:00+00:00,6,762,Vinícius Júnior,M,93.0,8.0,True,1.0,,1.0,1.0,30.0,2.0,26.0,,,14.0,2.0,8.0,,2.0,3.0,0,0
1489371,2026-06-13 22:00:00+00:00,6,196156,Igor Thiago,F,62.0,6.3,True,,,2.0,1.0,6.0,,5.0,2.0,,7.0,3.0,1.0,,,2.0,0,0
1489371,2026-06-13 22:00:00+00:00,6,618,Danilo,D,48.0,6.6,False,,,,,36.0,,31.0,,1.0,2.0,1.0,1.0,,,,0,0
1489371,2026-06-13 22:00:00+00:00,6,299,Fabinho,M,48.0,6.3,False,,,,,16.0,,14.0,1.0,,3.0,1.0,,,,2.0,0,0
1489371,2026-06-13 22:00:00+00:00,6,265785,Luiz Henrique,F,31.0,6.9,False,,,,,10.0,,9.0,,,3.0,2.0,,,1.0,,0,0
1489371,2026-06-13 22:00:00+00:00,6,1165,Matheus Cunha,F,32.0,6.9,False,,,,,7.0,,5.0,1.0,,4.0,2.0,1.0,,1.0,,0,0
1489371,2026-06-13 22:00:00+00:00,6,275170,Danilo Santos,M,13.0,6.3,False,,,1.0,,3.0,,3.0,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,6,617,Ederson,G,,,False,,,,,,,,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,6,2410,Weverton,G,,,False,,,,,,,,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,6,860,Alex Sandro,D,,,False,,,,,,,,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,6,30497,Bremer,D,,,False,,,,,,,,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,6,10124,Léo Pereira,D,,,False,,,,,,,,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,6,407806,Rayan,F,,,False,,,,,,,,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,6,10097,Éderson,M,,,False,,,,,,,,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,6,377122,Endrick,F,,,False,,,,,,,,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,6,127769,Gabriel Martinelli,F,,,False,,,,,,,,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,31,2701,Bono,G,93.0,6.9,True,,,,,30.0,,14.0,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,31,9,Achraf Hakimi,D,93.0,7.0,True,,,3.0,,43.0,3.0,41.0,5.0,,22.0,10.0,3.0,,5.0,3.0,0,0
1489371,2026-06-13 22:00:00+00:00,31,18814,Issa Diop,D,93.0,6.3,True,,,,,49.0,,39.0,,1.0,1.0,1.0,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,31,278898,Chadi Riad,D,93.0,6.3,True,,,,,36.0,,31.0,,2.0,2.0,2.0,2.0,2.0,,,0,0
1489371,2026-06-13 22:00:00+00:00,31,545,Noussair Mazraoui,D,80.0,6.9,True,,,,,34.0,,29.0,4.0,,12.0,6.0,3.0,2.0,,2.0,0,0
1489371,2026-06-13 22:00:00+00:00,31,277003,Neil El Aynaoui,M,93.0,7.0,True,,,1.0,,48.0,1.0,44.0,4.0,1.0,16.0,9.0,1.0,1.0,3.0,4.0,0,0
1489371,2026-06-13 22:00:00+00:00,31,438688,Ayyoub Bouaddi,M,93.0,7.0,True,,,,,58.0,,52.0,3.0,,13.0,8.0,5.0,3.0,2.0,1.0,0,0
1489371,2026-06-13 22:00:00+00:00,31,744,Brahim Díaz,M,65.0,6.9,True,,1.0,1.0,1.0,19.0,2.0,19.0,,,10.0,4.0,3.0,1.0,3.0,,0,0
1489371,2026-06-13 22:00:00+00:00,31,129678,Azzedine Ounahi,M,65.0,6.6,True,,,,,36.0,2.0,33.0,,,8.0,4.0,7.0,4.0,,,0,0
1489371,2026-06-13 22:00:00+00:00,31,340573,Bilal El Khannouss,M,80.0,7.0,True,,,,,27.0,2.0,24.0,4.0,,11.0,7.0,3.0,2.0,1.0,2.0,0,0
1489371,2026-06-13 22:00:00+00:00,31,161897,Ismael Saibari,F,89.0,7.7,True,1.0,,1.0,1.0,24.0,,22.0,1.0,,7.0,3.0,1.0,1.0,1.0,2.0,0,0
1489371,2026-06-13 22:00:00+00:00,31,336659,Chemsdine Talbi,F,28.0,6.3,False,,,,,3.0,,3.0,,,1.0,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,31,415431,Samir El Mourabet,M,28.0,6.3,False,,,,,19.0,,18.0,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,31,162451,Anass Salah-Eddine,D,13.0,6.3,False,,,,,3.0,,3.0,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,31,535046,Ayoube Amaimouni Echghouyab,F,13.0,6.7,False,,,,,2.0,,2.0,1.0,,1.0,1.0,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,31,36579,Soufiane Rahimi,F,4.0,,False,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,31,2702,Munir El Kajoui,G,,,False,,,,,,,,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,31,2703,Ahmed Reda Tagnaouti,G,,,False,,,,,,,,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,31,50042,Marwane Saadane,D,,,False,,,,,,,,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,31,326183,Redouane Halhal,D,,,False,,,,,,,,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,31,283252,Zakaria El Ouahdi,D,,,False,,,,,,,,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,31,146772,Youssef Belammari,D,,,False,,,,,,,,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,31,191289,Amine Sbai,F,,,False,,,,,,,,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,31,369544,Gessime Yassine,F,,,False,,,,,,,,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,31,74,Sofyan Amrabat,M,,,False,,,,,,,,,,,,,,,,0,0
1489371,2026-06-13 22:00:00+00:00,31,2722,Ayoub El Kaabi,F,,,False,,,,,,,,,,,,,,,,0,0
