fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1539005,2026-06-18 19:00:00+00:00,FT,Group Stage - 2,SoFi Stadium,Inglewood,15,Switzerland,1113,Bosnia & Herzegovina,4,1
