fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1562344,2026-06-29 17:00:00+00:00,FT,Round of 32,NRG Stadium,Houston,6,Brazil,12,Japan,2,1
