fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1489401,2026-06-23 00:00:00+00:00,FT,Group Stage - 2,MetLife Stadium,East Rutherford,1090,Norway,13,Senegal,3,2
