fixture_id,date,team_id,team_name,opponent_id,is_home,goals_for,goals_against,outcome,possession_pct,passes_total,passes_accurate,passes_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,shots_inside_box,shots_outside_box,fouls,corners,offsides,yellow_cards,red_cards,gk_saves,xg,is_complete
1489379,2026-06-15 22:00:00+00:00,23,Saudi Arabia,7,True,1,1,D,35.0,316.0,232.0,73.0,7.0,3.0,3.0,1.0,4.0,3.0,11.0,4.0,0.0,1.0,,8.0,0.99,True
1489379,2026-06-15 22:00:00+00:00,7,Uruguay,23,False,1,1,D,65.0,571.0,502.0,88.0,24.0,9.0,10.0,5.0,15.0,9.0,6.0,10.0,6.0,0.0,,2.0,1.48,True
