fixture_id,date,team_id,team_name,opponent_id,is_home,goals_for,goals_against,outcome,possession_pct,passes_total,passes_accurate,passes_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,shots_inside_box,shots_outside_box,fouls,corners,offsides,yellow_cards,red_cards,gk_saves,xg,is_complete
1489407,2026-06-25 01:00:00+00:00,1531,South Africa,17,True,1,0,W,32.0,339.0,277.0,82.0,13.0,4.0,5.0,4.0,5.0,8.0,7.0,4.0,3.0,1.0,,2.0,1.1,True
1489407,2026-06-25 01:00:00+00:00,17,South Korea,1531,False,0,1,L,68.0,720.0,643.0,89.0,8.0,3.0,4.0,1.0,5.0,3.0,9.0,6.0,0.0,1.0,,3.0,1.0,True
