fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1489413,2026-06-27 00:00:00+00:00,FT,Group Stage - 3,NRG Stadium,Houston,1533,Cape Verde Islands,23,Saudi Arabia,0,0
