fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1489420,2026-06-27 21:00:00+00:00,FT,Group Stage - 3,Lincoln Financial Field,Philadelphia,3,Croatia,1504,Ghana,2,1
