fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1489419,2026-06-27 23:30:00+00:00,FT,Group Stage - 3,Hard Rock Stadium,Miami Gardens,8,Colombia,27,Portugal,0,0
