fixture_id,date,team_id,team_name,opponent_id,is_home,goals_for,goals_against,outcome,possession_pct,passes_total,passes_accurate,passes_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,shots_inside_box,shots_outside_box,fouls,corners,offsides,yellow_cards,red_cards,gk_saves,xg,is_complete
1569870,2026-07-04 21:00:00+00:00,2380,Paraguay,2,True,0,1,L,24.0,181.0,97.0,54.0,5.0,1.0,3.0,1.0,1.0,4.0,12.0,1.0,,0.0,,4.0,0.15,True
1569870,2026-07-04 21:00:00+00:00,2,France,2380,False,1,0,W,76.0,563.0,504.0,90.0,15.0,5.0,6.0,4.0,5.0,10.0,10.0,11.0,,3.0,,1.0,1.36,True
