fixture_id,date,team_id,player_id,player_name,position,minutes,rating,is_starter,goals,assists,shots_total,shots_on,passes_total,passes_key,passes_accuracy,tackles,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,yellow,red
1565178,2026-07-03 18:00:00+00:00,20,353883,Patrick Beach,G,119.0,6.9,True,,0.0,,,28.0,,17.0,,,,,,,,,0,0
1565178,2026-07-03 18:00:00+00:00,20,348568,Alessandro Circati,D,120.0,7.3,True,,0.0,,,71.0,1.0,56.0,2.0,,11.0,8.0,,,2.0,1.0,0,0
1565178,2026-07-03 18:00:00+00:00,20,20079,Harry Souttar,D,120.0,7.7,True,,0.0,,,67.0,,56.0,,2.0,15.0,10.0,,,,4.0,0,0
1565178,2026-07-03 18:00:00+00:00,20,426480,Lucas Herrington,D,120.0,6.5,True,,0.0,,,52.0,,45.0,,1.0,9.0,3.0,,,,1.0,0,0
1565178,2026-07-03 18:00:00+00:00,20,337587,Jordan Bos,M,45.0,6.3,True,,0.0,,,11.0,,8.0,1.0,1.0,9.0,3.0,3.0,2.0,,1.0,0,0
1565178,2026-07-03 18:00:00+00:00,20,2749,Jackson Irvine,M,120.0,7.7,True,,0.0,,,57.0,1.0,49.0,1.0,1.0,9.0,7.0,2.0,2.0,2.0,1.0,0,0
1565178,2026-07-03 18:00:00+00:00,20,7050,Aiden O'Neill,M,90.0,7.3,True,,0.0,1.0,,51.0,2.0,42.0,,,5.0,3.0,,,2.0,1.0,0,0
1565178,2026-07-03 18:00:00+00:00,20,225,Aziz Behich,M,120.0,6.7,True,,0.0,1.0,1.0,34.0,,23.0,3.0,1.0,8.0,5.0,1.0,,2.0,,0,0
1565178,2026-07-03 18:00:00+00:00,20,342035,Cristian Volpato,F,74.0,7.3,True,,0.0,2.0,,24.0,,20.0,1.0,,15.0,9.0,5.0,4.0,1.0,,0,0
1565178,2026-07-03 18:00:00+00:00,20,6904,Connor Metcalfe,F,90.0,6.3,True,,0.0,,,23.0,1.0,20.0,1.0,1.0,9.0,2.0,1.0,1.0,,1.0,0,0
1565178,2026-07-03 18:00:00+00:00,20,338014,Nestory Irankunda,F,74.0,6.9,True,,0.0,1.0,,15.0,2.0,11.0,,,9.0,6.0,,,2.0,,0,0
1565178,2026-07-03 18:00:00+00:00,20,153622,Kai Trewin,D,75.0,6.3,False,,0.0,,,28.0,1.0,23.0,,2.0,8.0,1.0,,,1.0,,0,0
1565178,2026-07-03 18:00:00+00:00,20,38123,Ajdin Hrustić,M,46.0,6.9,False,,0.0,,,18.0,2.0,15.0,,,5.0,1.0,1.0,1.0,,1.0,0,0
1565178,2026-07-03 18:00:00+00:00,20,198352,Mohamed Touré,F,46.0,6.3,False,,0.0,2.0,,4.0,,1.0,,,8.0,2.0,1.0,,1.0,1.0,0,0
1565178,2026-07-03 18:00:00+00:00,20,441269,Paul Okon-Engstler,M,30.0,6.9,False,,0.0,,,15.0,,13.0,1.0,,2.0,1.0,,,,,0,0
1565178,2026-07-03 18:00:00+00:00,20,2755,Awer Mabil,M,30.0,6.6,False,,0.0,,,9.0,,5.0,,,2.0,2.0,,,1.0,,0,0
1565178,2026-07-03 18:00:00+00:00,20,2741,Mathew Ryan,G,1.0,,False,,0.0,,,,,,,,,,,,,,0,0
1565178,2026-07-03 18:00:00+00:00,20,6870,Paul Izzo,G,,,False,,,,,,,,,,,,,,,,0,0
1565178,2026-07-03 18:00:00+00:00,20,2742,Miloš Degenek,D,,,False,,,,,,,,,,,,,,,,0,0
1565178,2026-07-03 18:00:00+00:00,20,33847,Jason Geria,D,,,False,,,,,,,,,,,,,,,,0,0
1565178,2026-07-03 18:00:00+00:00,20,20457,Cameron Burgess,D,,,False,,,,,,,,,,,,,,,,0,0
1565178,2026-07-03 18:00:00+00:00,20,6832,Cameron Devlin,M,,,False,,,,,,,,,,,,,,,,0,0
1565178,2026-07-03 18:00:00+00:00,20,312459,Nishan Velupillay,F,,,False,,,,,,,,,,,,,,,,0,0
1565178,2026-07-03 18:00:00+00:00,20,296645,Tete Yengi,F,,,False,,,,,,,,,,,,,,,,0,0
1565178,2026-07-03 18:00:00+00:00,32,269174,Mostafa Shobeir,G,120.0,7.0,True,,0.0,,,32.0,,27.0,,,,,,,,,0,0
1565178,2026-07-03 18:00:00+00:00,32,2654,Mohamed Hany,D,120.0,6.0,True,,0.0,,,76.0,1.0,67.0,1.0,1.0,5.0,3.0,,,,1.0,0,0
1565178,2026-07-03 18:00:00+00:00,32,16804,Yasser Ibrahim,D,120.0,6.7,True,,0.0,,,76.0,,68.0,1.0,,18.0,9.0,,,1.0,4.0,1,0
1565178,2026-07-03 18:00:00+00:00,32,16805,Rami Rabia,D,120.0,6.9,True,,0.0,1.0,1.0,83.0,,70.0,1.0,,18.0,8.0,,,1.0,1.0,0,0
1565178,2026-07-03 18:00:00+00:00,32,2656,Karim Hafez,D,80.0,7.2,True,,1.0,,,48.0,1.0,43.0,3.0,2.0,9.0,5.0,,,1.0,,0,0
1565178,2026-07-03 18:00:00+00:00,32,17269,Emam Ashour,M,120.0,7.9,True,1.0,0.0,3.0,1.0,75.0,1.0,68.0,,1.0,14.0,7.0,2.0,1.0,5.0,1.0,0,0
1565178,2026-07-03 18:00:00+00:00,32,16813,Hamdy Fathy,M,67.0,6.9,True,,0.0,,,47.0,,43.0,1.0,,6.0,4.0,1.0,,,,0,0
1565178,2026-07-03 18:00:00+00:00,32,190575,Marwan Attia,M,119.0,7.9,True,,0.0,1.0,1.0,117.0,1.0,96.0,3.0,1.0,6.0,4.0,1.0,1.0,,1.0,0,0
1565178,2026-07-03 18:00:00+00:00,32,81573,Omar Marmoush,M,105.0,6.3,True,,0.0,1.0,,25.0,1.0,20.0,1.0,,8.0,2.0,5.0,1.0,,,0,0
1565178,2026-07-03 18:00:00+00:00,32,306,Mohamed Salah,F,120.0,6.9,True,,0.0,2.0,1.0,39.0,5.0,29.0,,2.0,7.0,7.0,3.0,3.0,3.0,,0,0
1565178,2026-07-03 18:00:00+00:00,32,395075,Mostafa Ziko,F,67.0,6.3,True,,0.0,,,13.0,1.0,9.0,3.0,,14.0,5.0,,,1.0,2.0,0,0
1565178,2026-07-03 18:00:00+00:00,32,269621,Hossam Abdelmaguid,D,53.0,6.6,False,,0.0,,,34.0,,27.0,2.0,1.0,7.0,3.0,,,,1.0,0,0
1565178,2026-07-03 18:00:00+00:00,32,20844,Haissem Hassan,F,53.0,7.2,False,,0.0,,,28.0,,24.0,,,5.0,2.0,2.0,1.0,,1.0,1,0
