fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1489387,2026-06-18 22:00:00+00:00,FT,Group Stage - 2,BC Place,Vancouver,5529,Canada,1569,Qatar,6,0
