fixture_id,date,team_id,player_id,player_name,position,minutes,rating,is_starter,goals,assists,shots_total,shots_on,passes_total,passes_key,passes_accuracy,tackles,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,yellow,red
1567824,2026-07-04 17:00:00+00:00,5529,51274,Maxime Crépeau,G,90.0,5.9,True,,0.0,,,22.0,,17.0,,,1.0,,,,,1.0,0,0
1567824,2026-07-04 17:00:00+00:00,5529,78547,Alistair Johnston,D,90.0,6.0,True,,0.0,1.0,,34.0,,29.0,1.0,,7.0,3.0,2.0,,,1.0,0,0
1567824,2026-07-04 17:00:00+00:00,5529,407017,Moise Bombito,D,90.0,5.3,True,,0.0,,,46.0,,33.0,,,3.0,,,,,1.0,0,0
1567824,2026-07-04 17:00:00+00:00,5529,327738,Luc De Fougerolles,D,90.0,5.6,True,,0.0,1.0,,48.0,1.0,38.0,,1.0,14.0,7.0,,,2.0,3.0,1,0
1567824,2026-07-04 17:00:00+00:00,5529,50816,Richie Laryea,D,78.0,6.7,True,,0.0,,,21.0,,17.0,1.0,1.0,5.0,3.0,,,2.0,2.0,1,0
1567824,2026-07-04 17:00:00+00:00,5529,51016,Tajon Buchanan,M,87.0,5.9,True,,0.0,1.0,1.0,15.0,,11.0,1.0,,13.0,2.0,3.0,,,3.0,0,0
1567824,2026-07-04 17:00:00+00:00,5529,416901,Niko Sigur,M,87.0,6.9,True,,0.0,,,33.0,1.0,27.0,1.0,,6.0,3.0,1.0,,1.0,2.0,0,0
1567824,2026-07-04 17:00:00+00:00,5529,35570,Stephen Eustaquio,M,90.0,7.5,True,,0.0,,,64.0,3.0,49.0,4.0,1.0,10.0,7.0,1.0,1.0,2.0,,0,0
1567824,2026-07-04 17:00:00+00:00,5529,362145,Ali Ahmed,M,78.0,6.9,True,,0.0,,,13.0,1.0,8.0,4.0,1.0,14.0,9.0,,,2.0,1.0,0,0
1567824,2026-07-04 17:00:00+00:00,5529,8489,Jonathan David,F,90.0,6.5,True,,0.0,2.0,1.0,24.0,,18.0,3.0,,11.0,4.0,,,1.0,3.0,1,0
1567824,2026-07-04 17:00:00+00:00,5529,351587,Tani Oluwaseyi,F,63.0,7.3,True,,0.0,2.0,1.0,9.0,,3.0,3.0,,12.0,8.0,1.0,1.0,1.0,2.0,0,0
1567824,2026-07-04 17:00:00+00:00,5529,2001,Cyle Larin,F,27.0,6.3,False,,0.0,,,4.0,,4.0,,,3.0,,,,,2.0,1,0
1567824,2026-07-04 17:00:00+00:00,5529,50826,Jacob Shaffelburg,F,12.0,6.9,False,,0.0,,,7.0,1.0,6.0,,,2.0,1.0,,,1.0,1.0,0,0
1567824,2026-07-04 17:00:00+00:00,5529,313353,Promise David,F,12.0,6.5,False,,0.0,,,5.0,1.0,3.0,,,5.0,2.0,,,1.0,2.0,0,0
1567824,2026-07-04 17:00:00+00:00,5529,50817,Jonathan Osorio,M,13.0,6.3,False,,0.0,,,5.0,,4.0,,1.0,1.0,1.0,,,1.0,,0,0
1567824,2026-07-04 17:00:00+00:00,5529,193279,Jayden Nelson,F,13.0,6.6,False,,0.0,1.0,,7.0,,5.0,,,3.0,2.0,2.0,2.0,,,0,0
1567824,2026-07-04 17:00:00+00:00,5529,284554,Owen Goodman,G,,,False,,,,,,,,,,,,,,,,0,0
1567824,2026-07-04 17:00:00+00:00,5529,51148,Dayne St. Clair,G,,,False,,,,,,,,,,,,,,,,0,0
1567824,2026-07-04 17:00:00+00:00,5529,78494,Joel Waterman,D,,,False,,,,,,,,,,,,,,,,0,0
1567824,2026-07-04 17:00:00+00:00,5529,509,Alphonso Davies,D,,,False,,,,,,,,,,,,,,,,0,0
1567824,2026-07-04 17:00:00+00:00,5529,18938,Alfie Jones,D,,,False,,,,,,,,,,,,,,,,0,0
1567824,2026-07-04 17:00:00+00:00,5529,51295,Derek Cornelius,D,,,False,,,,,,,,,,,,,,,,0,0
1567824,2026-07-04 17:00:00+00:00,5529,50788,Mathieu Choinière,M,,,False,,,,,,,,,,,,,,,,0,0
1567824,2026-07-04 17:00:00+00:00,5529,294824,Nathan-Dylan Saliba,M,,,False,,,,,,,,,,,,,,,,0,0
1567824,2026-07-04 17:00:00+00:00,5529,44798,Liam Millar,F,,,False,,,,,,,,,,,,,,,,0,0
1567824,2026-07-04 17:00:00+00:00,31,2701,Yassine Bounou,G,90.0,7.6,True,,0.0,,,40.0,,26.0,,,3.0,3.0,,,2.0,,0,0
1567824,2026-07-04 17:00:00+00:00,31,9,Achraf Hakimi,D,90.0,7.2,True,,1.0,,,56.0,1.0,43.0,2.0,1.0,14.0,7.0,1.0,,2.0,2.0,1,0
1567824,2026-07-04 17:00:00+00:00,31,18814,Issa Diop,D,87.0,7.3,True,,0.0,,,75.0,,69.0,,1.0,4.0,4.0,,,1.0,,0,0
1567824,2026-07-04 17:00:00+00:00,31,326183,Redouane Halhal,D,90.0,6.9,True,,0.0,,,66.0,,63.0,,1.0,6.0,3.0,,,2.0,2.0,1,0
1567824,2026-07-04 17:00:00+00:00,31,545,Noussair Mazraoui,D,90.0,7.9,True,,0.0,,,36.0,,30.0,2.0,,14.0,11.0,2.0,1.0,4.0,,0,0
1567824,2026-07-04 17:00:00+00:00,31,438688,Ayyoub Bouaddi,M,63.0,7.0,True,,0.0,,,32.0,,28.0,1.0,,7.0,5.0,1.0,1.0,2.0,,0,0
1567824,2026-07-04 17:00:00+00:00,31,277003,Neil El Aynaoui,M,90.0,6.7,True,,0.0,,,55.0,,47.0,,2.0,7.0,1.0,1.0,,,,0,0
1567824,2026-07-04 17:00:00+00:00,31,744,Brahim Díaz,M,90.0,7.3,True,,2.0,,,19.0,2.0,15.0,1.0,1.0,7.0,2.0,1.0,,1.0,2.0,0,0
1567824,2026-07-04 17:00:00+00:00,31,129678,Azzedine Ounahi,M,87.0,9.2,True,2.0,0.0,2.0,2.0,42.0,1.0,33.0,,,13.0,6.0,3.0,2.0,4.0,1.0,1,0
1567824,2026-07-04 17:00:00+00:00,31,340573,Bilal El Khannouss,M,63.0,6.5,True,,0.0,,,18.0,1.0,13.0,2.0,1.0,7.0,3.0,2.0,,1.0,2.0,1,0
1567824,2026-07-04 17:00:00+00:00,31,161897,Ismael Saibari,F,22.0,6.3,True,,0.0,,,1.0,,1.0,,,,,,,,,0,0
1567824,2026-07-04 17:00:00+00:00,31,36579,Soufiane Rahimi,F,68.0,7.2,False,1.0,0.0,3.0,2.0,10.0,,4.0,2.0,,15.0,7.0,,,2.0,2.0,0,0
1567824,2026-07-04 17:00:00+00:00,31,74,Sofyan Amrabat,M,27.0,6.2,False,,0.0,,,11.0,,10.0,,,6.0,1.0,1.0,,1.0,3.0,0,0
1567824,2026-07-04 17:00:00+00:00,31,336659,Chemsdine Talbi,F,27.0,6.9,False,,0.0,,,7.0,,4.0,2.0,1.0,5.0,3.0,1.0,1.0,,,0,0
1567824,2026-07-04 17:00:00+00:00,31,50042,Marwane Saadane,D,13.0,6.9,False,,0.0,,,1.0,,,,,2.0,2.0,,,1.0,,0,0
1567824,2026-07-04 17:00:00+00:00,31,415431,Samir El Mourabet,M,13.0,6.7,False,,0.0,,,3.0,,3.0,,,,,,,,,0,0
1567824,2026-07-04 17:00:00+00:00,31,2702,Munir El Kajoui,G,,,False,,,,,,,,,,,,,,,,0,0
1567824,2026-07-04 17:00:00+00:00,31,2703,Ahmed Reda Tagnaouti,G,,,False,,,,,,,,,,,,,,,,0,0
1567824,2026-07-04 17:00:00+00:00,31,162451,Anass Salah-Eddine,D,,,False,,,,,,,,,,,,,,,,0,0
1567824,2026-07-04 17:00:00+00:00,31,283252,Zakaria El Ouahdi,D,,,False,,,,,,,,,,,,,,,,0,0
1567824,2026-07-04 17:00:00+00:00,31,146772,Youssef Belammari,D,,,False,,,,,,,,,,,,,,,,0,0
1567824,2026-07-04 17:00:00+00:00,31,278898,Chadi Riad,D,,,False,,,,,,,,,,,,,,,,0,0
1567824,2026-07-04 17:00:00+00:00,31,191289,Amine Sbai,F,,,False,,,,,,,,,,,,,,,,0,0
1567824,2026-07-04 17:00:00+00:00,31,369544,Gessime Yassine,F,,,False,,,,,,,,,,,,,,,,0,0
1567824,2026-07-04 17:00:00+00:00,31,2722,Ayoub El Kaabi,F,,,False,,,,,,,,,,,,,,,,0,0
1567824,2026-07-04 17:00:00+00:00,31,535046,Ayoube Amaimouni Echghouyab,F,,,False,,,,,,,,,,,,,,,,0,0
