fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1539007,2026-06-20 17:00:00+00:00,FT,Group Stage - 2,NRG Stadium,Houston,1118,Netherlands,5,Sweden,5,1
