fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1567312,2026-07-03 03:00:00+00:00,FT,Round of 32,BC Place,Vancouver,15,Switzerland,1532,Algeria,2,0
