fixture_id,date,team_id,player_id,player_name,position,minutes,rating,is_starter,goals,assists,shots_total,shots_on,passes_total,passes_key,passes_accuracy,tackles,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,yellow,red
1562586,2026-07-02 00:00:00+00:00,2384,50728,Matthew Freese,G,90.0,7.0,True,,0.0,,,13.0,,6.0,,,1.0,1.0,,,1.0,,0,0
1562586,2026-07-02 00:00:00+00:00,2384,355994,Alexander Freeman,D,90.0,7.7,True,,0.0,1.0,,60.0,,58.0,2.0,2.0,8.0,5.0,3.0,2.0,,,0,0
1562586,2026-07-02 00:00:00+00:00,2384,126949,Chris Richards,D,90.0,7.5,True,,0.0,,,45.0,,41.0,,1.0,8.0,6.0,,,1.0,1.0,0,0
1562586,2026-07-02 00:00:00+00:00,2384,19023,Tim Ream,D,90.0,7.3,True,,0.0,,,56.0,1.0,49.0,,1.0,2.0,2.0,,,1.0,,0,0
1562586,2026-07-02 00:00:00+00:00,2384,19549,Antonee Robinson,D,90.0,7.3,True,,0.0,,,42.0,1.0,34.0,1.0,2.0,5.0,3.0,,,1.0,1.0,0,0
1562586,2026-07-02 00:00:00+00:00,2384,415,Weston McKennie,M,89.0,7.5,True,,0.0,,,42.0,1.0,31.0,3.0,1.0,6.0,4.0,,,,1.0,0,0
1562586,2026-07-02 00:00:00+00:00,2384,1150,Tyler Adams,M,90.0,6.9,True,,0.0,,,47.0,,41.0,1.0,1.0,4.0,2.0,1.0,,,1.0,0,0
1562586,2026-07-02 00:00:00+00:00,2384,162037,Malik Tillman,M,90.0,8.0,True,1.0,0.0,1.0,1.0,33.0,1.0,23.0,3.0,,15.0,9.0,5.0,2.0,2.0,,0,0
1562586,2026-07-02 00:00:00+00:00,2384,38735,Sergiño Dest,F,87.0,7.2,True,,0.0,,,27.0,1.0,24.0,1.0,1.0,8.0,4.0,1.0,1.0,2.0,1.0,0,0
1562586,2026-07-02 00:00:00+00:00,2384,138835,Folarin Balogun,F,64.0,6.2,True,1.0,0.0,4.0,1.0,9.0,,5.0,,,7.0,2.0,2.0,1.0,1.0,1.0,0,1
1562586,2026-07-02 00:00:00+00:00,2384,17,Christian Pulišić,F,88.0,6.9,True,,0.0,,,26.0,,22.0,1.0,,12.0,7.0,6.0,2.0,4.0,,0,0
