fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1489394,2026-06-21 04:00:00+00:00,FT,Group Stage - 2,Estadio BBVA,Monterrey,28,Tunisia,12,Japan,0,4
