fixture_id,date,team_id,team_name,opponent_id,is_home,goals_for,goals_against,outcome,possession_pct,passes_total,passes_accurate,passes_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,shots_inside_box,shots_outside_box,fouls,corners,offsides,yellow_cards,red_cards,gk_saves,xg,is_complete
1489401,2026-06-23 00:00:00+00:00,1090,Norway,13,True,3,2,W,42.0,352.0,283.0,80.0,13.0,7.0,3.0,3.0,11.0,2.0,13.0,5.0,0.0,,,2.0,2.1,True
1489401,2026-06-23 00:00:00+00:00,13,Senegal,1090,False,2,3,L,58.0,487.0,429.0,88.0,16.0,4.0,6.0,6.0,10.0,6.0,5.0,4.0,4.0,,,3.0,1.7,True
