fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1567309,2026-07-02 23:00:00+00:00,FT,Round of 32,BMO Field,Toronto,27,Portugal,3,Croatia,2,1
