fixture_id,date,team_id,team_name,opponent_id,is_home,goals_for,goals_against,outcome,possession_pct,passes_total,passes_accurate,passes_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,shots_inside_box,shots_outside_box,fouls,corners,offsides,yellow_cards,red_cards,gk_saves,xg,is_complete
1581821,2026-07-10 19:00:00+00:00,9,Spain,1,True,2,1,W,68.0,665.0,598.0,90.0,17.0,8.0,4.0,5.0,10.0,7.0,13.0,5.0,3.0,2.0,,1.0,2.08,True
1581821,2026-07-10 19:00:00+00:00,1,Belgium,9,False,1,2,L,32.0,314.0,244.0,78.0,5.0,2.0,1.0,2.0,4.0,1.0,18.0,1.0,1.0,2.0,,6.0,0.37,True
