fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1489406,2026-06-24 22:00:00+00:00,FT,Group Stage - 3,Hard Rock Stadium,Miami Gardens,1108,Scotland,6,Brazil,0,3
