fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1570715,2026-07-07 00:00:00+00:00,FT,Round of 16,Lumen Field,Seattle,2384,USA,1,Belgium,1,4
