fixture_id,date,team_id,player_id,player_name,position,minutes,rating,is_starter,goals,assists,shots_total,shots_on,passes_total,passes_key,passes_accuracy,tackles,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,yellow,red
1489378,2026-06-16 01:00:00+00:00,22,2682,Alireza Beiranvand,G,90.0,6.7,True,,0.0,,,16.0,,14.0,,,1.0,1.0,1.0,1.0,,,0,0
1489378,2026-06-16 01:00:00+00:00,22,2691,Ramin Rezaeian,D,90.0,9.3,True,1.0,1.0,1.0,1.0,41.0,3.0,30.0,3.0,2.0,8.0,7.0,1.0,1.0,2.0,,0,0
1489378,2026-06-16 01:00:00+00:00,22,29704,Shoja Khalilzadeh,D,90.0,6.3,True,,0.0,,,49.0,,36.0,2.0,1.0,8.0,4.0,,,,2.0,0,0
1489378,2026-06-16 01:00:00+00:00,22,29809,Ali Nemati,D,90.0,6.5,True,,0.0,1.0,,55.0,2.0,50.0,,,5.0,2.0,,,,1.0,0,0
1489378,2026-06-16 01:00:00+00:00,22,2688,Milad Mohammadi,D,90.0,6.2,True,,0.0,,,37.0,,31.0,2.0,,6.0,2.0,,,,,0,0
1489378,2026-06-16 01:00:00+00:00,22,134217,Mohammad Mohebi,M,90.0,7.3,True,1.0,0.0,1.0,1.0,28.0,1.0,18.0,1.0,1.0,4.0,4.0,,,,,0,0
1489378,2026-06-16 01:00:00+00:00,22,2699,Saman Ghoddos,M,65.0,6.7,True,,0.0,2.0,,28.0,1.0,18.0,2.0,3.0,4.0,3.0,1.0,,,,0,0
1489378,2026-06-16 01:00:00+00:00,22,19614,Saeid Ezatolahi,M,90.0,6.6,True,,0.0,2.0,1.0,45.0,,38.0,1.0,3.0,13.0,5.0,1.0,1.0,,2.0,0,0
1489378,2026-06-16 01:00:00+00:00,22,343405,Aria Yousefi,M,45.0,6.6,True,,0.0,1.0,1.0,17.0,1.0,15.0,,1.0,3.0,1.0,1.0,,1.0,,0,0
1489378,2026-06-16 01:00:00+00:00,22,89982,Shahriar Moghanlou,F,53.0,6.9,True,,0.0,2.0,,18.0,,8.0,2.0,,16.0,9.0,,,1.0,1.0,0,0
1489378,2026-06-16 01:00:00+00:00,22,42315,Mehdi Taremi,F,80.0,6.9,True,,0.0,2.0,,37.0,1.0,30.0,,1.0,11.0,6.0,3.0,1.0,1.0,,0,0
1489378,2026-06-16 01:00:00+00:00,22,29781,Mehdi Ghayedi,F,45.0,7.0,False,,0.0,,,10.0,1.0,5.0,1.0,,9.0,3.0,1.0,,1.0,2.0,0,0
1489378,2026-06-16 01:00:00+00:00,22,29720,Ali Alipour,F,37.0,6.7,False,,0.0,,,9.0,,5.0,1.0,1.0,4.0,2.0,,,1.0,1.0,0,0
1489378,2026-06-16 01:00:00+00:00,22,2685,Ehsan Hajsafi,D,25.0,6.9,False,,0.0,,,7.0,,7.0,,,3.0,2.0,,,1.0,1.0,1,0
1489378,2026-06-16 01:00:00+00:00,22,29937,Amirhossein Hosseinzadeh,F,10.0,6.7,False,,0.0,,,8.0,1.0,7.0,1.0,,3.0,1.0,1.0,,,,0,0
1489378,2026-06-16 01:00:00+00:00,22,2681,Payam Niazmand,G,,,False,,,,,,,,,,,,,,,,0,0
1489378,2026-06-16 01:00:00+00:00,22,29755,Hossein Hosseini,G,,,False,,,,,,,,,,,,,,,,0,0
1489378,2026-06-16 01:00:00+00:00,22,136880,Saleh Hardani,D,,,False,,,,,,,,,,,,,,,,0,0
1489378,2026-06-16 01:00:00+00:00,22,2687,Hossein Kanaani,D,,,False,,,,,,,,,,,,,,,,0,0
1489378,2026-06-16 01:00:00+00:00,22,2683,Roozbeh Cheshmi,M,,,False,,,,,,,,,,,,,,,,0,0
1489378,2026-06-16 01:00:00+00:00,22,0,Danial Eiri,D,,,False,,,,,,,,,,,,,,,,0,0
1489378,2026-06-16 01:00:00+00:00,22,423753,Amirmohammad Razzaghinia,M,,,False,,,,,,,,,,,,,,,,0,0
1489378,2026-06-16 01:00:00+00:00,22,341844,Mohammad Ghorbani,M,,,False,,,,,,,,,,,,,,,,0,0
1489378,2026-06-16 01:00:00+00:00,22,2697,Mahdi Torabi,M,,,False,,,,,,,,,,,,,,,,0,0
1489378,2026-06-16 01:00:00+00:00,22,2700,Alireza Jahanbakhsh,F,,,False,,,,,,,,,,,,,,,,0,0
1489378,2026-06-16 01:00:00+00:00,22,37892,Dennis Eckert Ayensa,F,,,False,,,,,,,,,,,,,,,,0,0
1489378,2026-06-16 01:00:00+00:00,4673,18110,Max Crocombe,G,90.0,6.9,True,,0.0,,,38.0,1.0,29.0,,,2.0,1.0,,,1.0,,0,0
1489378,2026-06-16 01:00:00+00:00,4673,94346,Tim Payne,D,78.0,6.2,True,,0.0,,,32.0,,26.0,1.0,1.0,6.0,3.0,,,1.0,1.0,0,0
1489378,2026-06-16 01:00:00+00:00,4673,210165,Finn Surman,D,90.0,7.2,True,,0.0,1.0,,54.0,1.0,51.0,2.0,3.0,4.0,4.0,,,1.0,,0,0
1489378,2026-06-16 01:00:00+00:00,4673,51149,Michael Boxall,D,90.0,6.7,True,,0.0,,,53.0,,50.0,,3.0,8.0,3.0,,,1.0,,0,0
1489378,2026-06-16 01:00:00+00:00,4673,6931,Liberato Cacace,D,68.0,6.2,True,,0.0,1.0,1.0,22.0,,17.0,2.0,1.0,4.0,3.0,,,1.0,,0,0
1489378,2026-06-16 01:00:00+00:00,4673,94541,Joe Bell,M,90.0,6.6,True,,0.0,,,50.0,,40.0,3.0,2.0,9.0,6.0,1.0,1.0,,1.0,0,0
1489378,2026-06-16 01:00:00+00:00,4673,179862,Marko Stamenić,M,89.0,6.6,True,,0.0,,,57.0,,50.0,1.0,2.0,9.0,3.0,,,,2.0,0,0
1489378,2026-06-16 01:00:00+00:00,4673,94322,Callum McCowatt,M,68.0,6.7,True,,0.0,2.0,1.0,36.0,,29.0,1.0,1.0,9.0,6.0,2.0,2.0,1.0,,0,0
1489378,2026-06-16 01:00:00+00:00,4673,6935,Sarpreet Singh,M,89.0,5.9,True,,0.0,3.0,2.0,42.0,1.0,33.0,1.0,,11.0,3.0,7.0,2.0,,1.0,0,0
1489378,2026-06-16 01:00:00+00:00,4673,94333,Elijah Just,M,90.0,9.0,True,2.0,0.0,2.0,2.0,26.0,1.0,22.0,1.0,1.0,11.0,5.0,2.0,1.0,2.0,1.0,0,0
1489378,2026-06-16 01:00:00+00:00,4673,18931,Chris Wood,F,90.0,6.9,True,,2.0,3.0,2.0,16.0,4.0,14.0,,,8.0,2.0,1.0,,,,0,0
1489378,2026-06-16 01:00:00+00:00,4673,179856,Benjamin Old,F,22.0,6.5,False,,0.0,,,8.0,,7.0,,,1.0,,,,,,0,0
1489378,2026-06-16 01:00:00+00:00,4673,242,Ryan Thomas,M,22.0,6.5,False,,0.0,,,6.0,,3.0,,,8.0,2.0,1.0,,1.0,2.0,0,0
1489378,2026-06-16 01:00:00+00:00,4673,6932,Callan Elliot,D,12.0,6.9,False,,0.0,,,5.0,,5.0,1.0,1.0,4.0,2.0,,,,,0,0
1489378,2026-06-16 01:00:00+00:00,4673,430835,Tyler Bindon,D,1.0,,False,,0.0,,,1.0,,1.0,1.0,,4.0,3.0,,,1.0,,0,0
1489378,2026-06-16 01:00:00+00:00,4673,158688,Jesse Randall,F,1.0,,False,,0.0,,,,1.0,,,,,,,,,,0,0
1489378,2026-06-16 01:00:00+00:00,4673,94360,Alex Paulsen,G,,,False,,,,,,,,,,,,,,,,0,0
1489378,2026-06-16 01:00:00+00:00,4673,36777,Michael Woud,G,,,False,,,,,,,,,,,,,,,,0,0
1489378,2026-06-16 01:00:00+00:00,4673,51307,Tommy Smith,D,,,False,,,,,,,,,,,,,,,,0,0
1489378,2026-06-16 01:00:00+00:00,4673,94405,Francis De Vries,D,,,False,,,,,,,,,,,,,,,,0,0
1489378,2026-06-16 01:00:00+00:00,4673,94344,Nando Pijnaker,D,,,False,,,,,,,,,,,,,,,,0,0
1489378,2026-06-16 01:00:00+00:00,4673,405957,Lachlan Bayliss,M,,,False,,,,,,,,,,,,,,,,0,0
1489378,2026-06-16 01:00:00+00:00,4673,6934,Alex Rufer,M,,,False,,,,,,,,,,,,,,,,0,0
