fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1489388,2026-06-19 01:00:00+00:00,FT,Group Stage - 2,Estadio Akron,Guadalajara,16,Mexico,17,South Korea,1,0
