fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1489382,2026-06-17 04:00:00+00:00,FT,Group Stage - 1,Levi's Stadium,Santa Clara,775,Austria,1548,Jordan,3,1
