fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1489407,2026-06-25 01:00:00+00:00,FT,Group Stage - 3,Estadio BBVA,Monterrey,1531,South Africa,17,South Korea,1,0
