fixture_id,date,team_id,player_id,player_name,position,minutes,rating,is_starter,goals,assists,shots_total,shots_on,passes_total,passes_key,passes_accuracy,tackles,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,yellow,red
1567309,2026-07-02 23:00:00+00:00,27,369,Diogo Costa,G,90.0,7.7,True,,0.0,,,13.0,,10.0,,,,,,,,,0,0
1567309,2026-07-02 23:00:00+00:00,27,855,João Cancelo,D,63.0,6.7,True,,0.0,1.0,,31.0,1.0,27.0,4.0,1.0,10.0,6.0,1.0,1.0,,1.0,0,0
1567309,2026-07-02 23:00:00+00:00,27,567,Rúben Dias,D,90.0,7.5,True,,0.0,,,94.0,,86.0,3.0,2.0,14.0,10.0,,,2.0,2.0,1,0
1567309,2026-07-02 23:00:00+00:00,27,336671,Renato Veiga,D,90.0,7.0,True,,0.0,2.0,,67.0,,65.0,,1.0,7.0,4.0,,,1.0,1.0,0,0
1567309,2026-07-02 23:00:00+00:00,27,263482,Nuno Mendes,D,90.0,7.7,True,,0.0,,,60.0,4.0,53.0,2.0,,15.0,8.0,4.0,3.0,2.0,,0,0
1567309,2026-07-02 23:00:00+00:00,27,335051,João Neves,M,90.0,7.0,True,,0.0,1.0,,51.0,1.0,47.0,5.0,,10.0,7.0,2.0,1.0,1.0,1.0,0,0
1567309,2026-07-02 23:00:00+00:00,27,128384,Vitinha,M,62.0,7.2,True,,0.0,,,75.0,,70.0,2.0,,9.0,7.0,3.0,2.0,3.0,1.0,0,0
1567309,2026-07-02 23:00:00+00:00,27,1864,Pedro Neto,M,63.0,6.2,True,,0.0,,,28.0,,26.0,1.0,,4.0,1.0,2.0,,,,0,0
1567309,2026-07-02 23:00:00+00:00,27,1485,Bruno Fernandes,M,63.0,6.6,True,,0.0,1.0,1.0,31.0,,28.0,1.0,,6.0,3.0,2.0,,2.0,,0,0
1567309,2026-07-02 23:00:00+00:00,27,22236,Rafael Leão,M,90.0,6.5,True,,1.0,2.0,,52.0,2.0,47.0,,1.0,8.0,1.0,6.0,1.0,,,0,0
1567309,2026-07-02 23:00:00+00:00,27,874,Cristiano Ronaldo,F,81.0,7.2,True,1.0,0.0,1.0,1.0,22.0,,21.0,1.0,,1.0,1.0,,,,,0,0
1567309,2026-07-02 23:00:00+00:00,27,130,Nélson Semedo,D,27.0,6.9,False,,0.0,,,15.0,1.0,14.0,,,5.0,2.0,1.0,1.0,1.0,,0,0
1567309,2026-07-02 23:00:00+00:00,27,636,Bernardo Silva,M,28.0,6.5,False,,0.0,,,11.0,,8.0,,,2.0,,1.0,,,,0,0
