fixture_id,date,team_id,team_name,opponent_id,is_home,goals_for,goals_against,outcome,possession_pct,passes_total,passes_accurate,passes_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,shots_inside_box,shots_outside_box,fouls,corners,offsides,yellow_cards,red_cards,gk_saves,xg,is_complete
1539012,2026-06-26 02:00:00+00:00,777,Türkiye,2384,True,3,2,W,48.0,435.0,333.0,77.0,9.0,3.0,4.0,2.0,8.0,1.0,13.0,2.0,2.0,0.0,,5.0,3.21,True
1539012,2026-06-26 02:00:00+00:00,2384,USA,777,False,2,3,L,52.0,469.0,397.0,85.0,18.0,7.0,6.0,5.0,15.0,3.0,13.0,9.0,5.0,1.0,,1.0,2.01,True
