fixture_id,date,team_id,team_name,opponent_id,is_home,goals_for,goals_against,outcome,possession_pct,passes_total,passes_accurate,passes_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,shots_inside_box,shots_outside_box,fouls,corners,offsides,yellow_cards,red_cards,gk_saves,xg,is_complete
1489405,2026-06-24 22:00:00+00:00,31,Morocco,2386,True,4,2,W,70.0,540.0,478.0,89.0,22.0,11.0,6.0,5.0,15.0,7.0,10.0,9.0,5.0,0.0,,1.0,3.26,True
1489405,2026-06-24 22:00:00+00:00,2386,Haiti,31,False,2,4,L,30.0,242.0,193.0,80.0,5.0,1.0,3.0,1.0,2.0,3.0,18.0,0.0,0.0,3.0,,8.0,0.52,True
