fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1489404,2026-06-23 17:00:00+00:00,FT,Group Stage - 2,NRG Stadium,Houston,27,Portugal,1568,Uzbekistan,5,0
