fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1576804,2026-07-07 16:00:00+00:00,FT,Round of 16,Mercedes-Benz Stadium,Atlanta,26,Argentina,32,Egypt,3,2
