fixture_id,date,team_id,team_name,opponent_id,is_home,goals_for,goals_against,outcome,possession_pct,passes_total,passes_accurate,passes_pct,shots_total,shots_on_target,shots_off_target,shots_blocked,shots_inside_box,shots_outside_box,fouls,corners,offsides,yellow_cards,red_cards,gk_saves,xg,is_complete
1539074,2026-06-26 19:00:00+00:00,13,Senegal,1567,True,5,0,W,69.0,590.0,518.0,88.0,28.0,12.0,11.0,5.0,17.0,11.0,10.0,12.0,1.0,2.0,0.0,1.0,3.1,True
1539074,2026-06-26 19:00:00+00:00,1567,Iraq,13,False,0,5,L,31.0,265.0,184.0,69.0,6.0,1.0,1.0,4.0,1.0,5.0,11.0,3.0,0.0,2.0,1.0,7.0,0.18,True
