fixture_id,date,status,round,venue,city,home_team_id,home_team,away_team_id,away_team,goals_home,goals_away
1489369,2026-06-11 19:00:00+00:00,FT,Group Stage - 1,Estadio Azteca,Mexico City,16,Mexico,1531,South Africa,2,0
