fixture_id,date,team_id,player_id,player_name,position,minutes,rating,is_starter,goals,assists,shots_total,shots_on,passes_total,passes_key,passes_accuracy,tackles,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,yellow,red
1567312,2026-07-03 03:00:00+00:00,15,25282,Gregor Kobel,G,90.0,7.2,True,,0.0,,,38.0,,25.0,,,,,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,15,2810,Denis Zakaria,D,87.0,7.3,True,,0.0,2.0,1.0,29.0,1.0,23.0,3.0,4.0,13.0,6.0,5.0,2.0,,,0,0
1567312,2026-07-03 03:00:00+00:00,15,2803,Nico Elvedi,D,90.0,7.2,True,,0.0,,,61.0,,50.0,2.0,,3.0,3.0,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,15,5,Manuel Akanji,D,90.0,7.5,True,,0.0,,,67.0,1.0,62.0,1.0,3.0,3.0,3.0,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,15,1631,Ricardo Rodríguez,D,90.0,7.2,True,,0.0,1.0,,39.0,,33.0,2.0,1.0,9.0,6.0,,,,3.0,0,0
1567312,2026-07-03 03:00:00+00:00,15,2807,Remo Freuler,M,90.0,7.0,True,,0.0,1.0,1.0,39.0,1.0,34.0,1.0,3.0,5.0,1.0,,,,2.0,0,0
1567312,2026-07-03 03:00:00+00:00,15,1464,Granit Xhaka,M,90.0,7.5,True,,0.0,,,70.0,,61.0,2.0,2.0,14.0,10.0,,,5.0,,0,0
1567312,2026-07-03 03:00:00+00:00,15,48648,Dan Ndoye,M,87.0,8.2,True,1.0,0.0,1.0,1.0,20.0,1.0,17.0,3.0,1.0,15.0,8.0,3.0,1.0,3.0,1.0,0,0
1567312,2026-07-03 03:00:00+00:00,15,406244,Johan Manzambi,M,71.0,7.9,True,,1.0,,,17.0,1.0,15.0,,,13.0,5.0,6.0,3.0,2.0,1.0,0,0
1567312,2026-07-03 03:00:00+00:00,15,48471,Rubén Vargas,M,71.0,6.9,True,,0.0,,,23.0,2.0,15.0,1.0,1.0,9.0,4.0,6.0,3.0,,1.0,0,0
1567312,2026-07-03 03:00:00+00:00,15,421,Breel Embolo,F,83.0,6.9,True,1.0,0.0,2.0,1.0,12.0,,7.0,,1.0,7.0,3.0,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,15,163032,Fabian Rieder,M,19.0,6.5,False,,0.0,2.0,1.0,5.0,1.0,3.0,1.0,,7.0,2.0,1.0,1.0,,1.0,0,0
1567312,2026-07-03 03:00:00+00:00,15,48389,Noah Okafor,F,19.0,6.9,False,,0.0,,,10.0,,7.0,2.0,,4.0,3.0,1.0,,,,0,0
1567312,2026-07-03 03:00:00+00:00,15,123469,Zeki Amdouni,F,14.0,6.5,False,,0.0,,,2.0,,1.0,,,6.0,2.0,,,2.0,1.0,0,0
1567312,2026-07-03 03:00:00+00:00,15,48378,Silvan Widmer,D,10.0,6.9,False,,0.0,,,1.0,,,2.0,,2.0,2.0,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,15,951,Michel Aebischer,M,10.0,6.3,False,,0.0,,,3.0,,1.0,,,1.0,,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,15,1142,Yvon Mvogo,G,,,False,,,,,,,,,,,,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,15,123468,Marvin Keller,G,,,False,,,,,,,,,,,,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,15,48372,Eray Cömert,D,,,False,,,,,,,,,,,,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,15,162414,Aurèle Amenda,D,,,False,,,,,,,,,,,,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,15,48489,Miro Muheim,D,,,False,,,,,,,,,,,,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,15,952,Christian Fassnacht,M,,,False,,,,,,,,,,,,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,15,264705,Ardon Jashari,M,,,False,,,,,,,,,,,,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,15,957,Djibril Sow,M,,,False,,,,,,,,,,,,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,15,48497,Cédric Itten,F,,,False,,,,,,,,,,,,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,1532,732,Luca Zidane,G,90.0,6.3,True,,0.0,,,33.0,,25.0,,,,,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,1532,303362,Rafik Belghali,D,82.0,7.2,True,,0.0,,,32.0,2.0,30.0,4.0,,14.0,6.0,1.0,,2.0,1.0,0,0
1567312,2026-07-03 03:00:00+00:00,1532,1567,Aïssa Mandi,D,90.0,6.6,True,,0.0,,,80.0,,69.0,1.0,2.0,6.0,4.0,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,1532,2194,Ramy Bensebaini,D,90.0,6.7,True,,0.0,,,82.0,,75.0,2.0,1.0,7.0,5.0,,,1.0,,0,0
1567312,2026-07-03 03:00:00+00:00,1532,21138,Rayan Aït-Nouri,D,90.0,6.9,True,,0.0,,,52.0,1.0,45.0,6.0,3.0,15.0,10.0,5.0,3.0,1.0,2.0,0,0
1567312,2026-07-03 03:00:00+00:00,1532,129047,Ramiz Zerrouki,M,58.0,6.2,True,,0.0,,,31.0,,27.0,,,6.0,1.0,,,,2.0,0,0
1567312,2026-07-03 03:00:00+00:00,1532,409,Nabil Bentaleb,M,71.0,6.9,True,,0.0,,,63.0,,55.0,2.0,1.0,5.0,3.0,1.0,1.0,,2.0,0,0
1567312,2026-07-03 03:00:00+00:00,1532,276670,Farès Chaïbi,M,90.0,6.0,True,,0.0,1.0,1.0,56.0,2.0,48.0,1.0,,9.0,2.0,2.0,,,2.0,1,0
1567312,2026-07-03 03:00:00+00:00,1532,635,Riyad Mahrez,F,71.0,6.5,True,,0.0,,,31.0,,24.0,,,9.0,3.0,1.0,1.0,2.0,,0,0
1567312,2026-07-03 03:00:00+00:00,1532,380587,Ibrahim Maza,F,90.0,6.7,True,,0.0,1.0,,32.0,,23.0,3.0,,10.0,5.0,2.0,1.0,1.0,1.0,0,0
1567312,2026-07-03 03:00:00+00:00,1532,658,Houssem Aouar,F,58.0,6.5,True,,0.0,2.0,1.0,25.0,2.0,20.0,,,8.0,4.0,1.0,1.0,1.0,,0,0
1567312,2026-07-03 03:00:00+00:00,1532,271539,Jaouen Hadjam,D,32.0,7.2,False,,0.0,1.0,,14.0,,10.0,2.0,1.0,8.0,5.0,4.0,3.0,,,0,0
1567312,2026-07-03 03:00:00+00:00,1532,85041,Amine Gouiri,F,32.0,6.2,False,,0.0,,,6.0,,6.0,,,2.0,,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,1532,326067,Anis Hadj Moussa,F,19.0,6.6,False,,0.0,,,6.0,,4.0,,,6.0,3.0,3.0,1.0,1.0,,0,0
1567312,2026-07-03 03:00:00+00:00,1532,4399,Hicham Boudaoui,M,19.0,6.7,False,,0.0,,,12.0,,11.0,1.0,1.0,4.0,2.0,,,1.0,2.0,1,0
1567312,2026-07-03 03:00:00+00:00,1532,329163,Adil Boulbina,F,8.0,6.5,False,,0.0,,,6.0,1.0,4.0,,,2.0,,1.0,,,,0,0
1567312,2026-07-03 03:00:00+00:00,1532,304229,Melvin Mastil,G,,,False,,,,,,,,,,,,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,1532,4414,Oussama Benbot,G,,,False,,,,,,,,,,,,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,1532,342740,Achref Abada,D,,,False,,,,,,,,,,,,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,1532,4569,Mohamed Tougai,D,,,False,,,,,,,,,,,,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,1532,4561,Zineddine Belaid,D,,,False,,,,,,,,,,,,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,1532,20869,Samir Sophian Chergui,D,,,False,,,,,,,,,,,,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,1532,327599,Yassine Titraoui,M,,,False,,,,,,,,,,,,,,,,0,0
1567312,2026-07-03 03:00:00+00:00,1532,334915,Farès Ghedjemis,F,,,False,,,,,,,,,,,,,,,,0,0
