fixture_id,date,team_id,player_id,player_name,position,minutes,rating,is_starter,goals,assists,shots_total,shots_on,passes_total,passes_key,passes_accuracy,tackles,interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,fouls_drawn,fouls_committed,yellow,red
1489422,2026-06-27 21:00:00+00:00,11,2968,Orlando Mosquera,G,93.0,6.9,True,,,,,33.0,,18.0,,,1.0,1.0,,,,,0,0
1489422,2026-06-27 21:00:00+00:00,11,2973,Amir Murillo,D,93.0,6.6,True,,,1.0,,22.0,1.0,17.0,,,11.0,7.0,3.0,2.0,3.0,,0,0
1489422,2026-06-27 21:00:00+00:00,11,2971,Fidel Escobar,D,93.0,6.6,True,,,,,25.0,1.0,19.0,2.0,1.0,6.0,3.0,,,,1.0,0,0
1489422,2026-06-27 21:00:00+00:00,11,57739,José Córdoba,D,93.0,7.0,True,,,,,39.0,,36.0,2.0,,5.0,3.0,,,,,0,0
1489422,2026-06-27 21:00:00+00:00,11,7197,Andrés Andrade,D,93.0,6.2,True,,,,,30.0,,22.0,2.0,2.0,6.0,2.0,,,,1.0,1,0
1489422,2026-06-27 21:00:00+00:00,11,57803,Jorge Gutiérrez,D,88.0,6.3,True,,,,,15.0,1.0,11.0,1.0,1.0,6.0,3.0,1.0,,2.0,1.0,0,0
1489422,2026-06-27 21:00:00+00:00,11,50911,Cristian Martínez,M,93.0,6.7,True,,,,,22.0,3.0,14.0,2.0,1.0,10.0,5.0,4.0,1.0,1.0,1.0,0,0
1489422,2026-06-27 21:00:00+00:00,11,71230,Carlos Harvey,M,88.0,6.9,True,,,1.0,,18.0,1.0,16.0,2.0,,15.0,7.0,4.0,2.0,1.0,2.0,0,0
1489422,2026-06-27 21:00:00+00:00,11,46855,Yoel Bárcenas,M,71.0,6.2,True,,,,,12.0,,8.0,1.0,1.0,6.0,2.0,,,1.0,1.0,0,0
1489422,2026-06-27 21:00:00+00:00,11,2979,José Luis Rodríguez,M,71.0,6.3,True,,,2.0,1.0,11.0,,7.0,2.0,,15.0,5.0,2.0,1.0,1.0,2.0,0,0
1489422,2026-06-27 21:00:00+00:00,11,57910,Tomás Rodríguez,F,45.0,6.3,True,,,1.0,1.0,9.0,1.0,7.0,,,6.0,,,,,3.0,0,0
1489422,2026-06-27 21:00:00+00:00,11,2983,José Fajardo,F,48.0,6.5,False,,,,,5.0,,3.0,1.0,,5.0,2.0,,,1.0,1.0,1,0
1489422,2026-06-27 21:00:00+00:00,11,96615,Ismael Díaz,F,22.0,6.2,False,,,3.0,,7.0,,5.0,1.0,,5.0,1.0,1.0,,,,0,0
1489422,2026-06-27 21:00:00+00:00,11,292396,Azarias Londoño,F,22.0,6.7,False,,,1.0,,8.0,,8.0,,,3.0,1.0,,,,1.0,0,0
1489422,2026-06-27 21:00:00+00:00,11,2970,Éric Davis,D,5.0,,False,,,,,2.0,,2.0,,,,,,,,,0,0
1489422,2026-06-27 21:00:00+00:00,11,2978,Alberto Quintero,F,5.0,,False,,,,,2.0,,2.0,,,,,,,,,0,0
1489422,2026-06-27 21:00:00+00:00,11,57861,César Samudio,G,,,False,,,,,,,,,,,,,,,,0,0
1489422,2026-06-27 21:00:00+00:00,11,2967,Luis Mejía,G,,,False,,,,,,,,,,,,,,,,0,0
1489422,2026-06-27 21:00:00+00:00,11,57667,Jiovany Ramos,D,,,False,,,,,,,,,,,,,,,,0,0
1489422,2026-06-27 21:00:00+00:00,11,81659,Roderick Miller,D,,,False,,,,,,,,,,,,,,,,0,0
1489422,2026-06-27 21:00:00+00:00,11,2975,César Blackman,D,,,False,,,,,,,,,,,,,,,,0,0
1489422,2026-06-27 21:00:00+00:00,11,328148,Edgardo Fariña,D,,,False,,,,,,,,,,,,,,,,0,0
1489422,2026-06-27 21:00:00+00:00,11,2977,Aníbal Godoy,M,,,False,,,,,,,,,,,,,,,,0,0
1489422,2026-06-27 21:00:00+00:00,11,57875,César Yanis,F,,,False,,,,,,,,,,,,,,,,0,0
1489422,2026-06-27 21:00:00+00:00,11,57807,Adalberto Carrasquilla,M,,,False,,,,,,,,,,,,,,,,0,0
1489422,2026-06-27 21:00:00+00:00,11,51648,Cecilio Waterman,F,,,False,,,,,,,,,,,,,,,,0,0
1489422,2026-06-27 21:00:00+00:00,10,2932,Jordan Pickford,G,93.0,7.2,True,,,,,28.0,,22.0,,,,,,,,,0,0
1489422,2026-06-27 21:00:00+00:00,10,158698,Jarell Quansah,D,63.0,7.2,True,,,,,49.0,,44.0,,,7.0,6.0,,,,,1,0
1489422,2026-06-27 21:00:00+00:00,10,19354,Ezri Konsa,D,93.0,7.2,True,,,,,70.0,,69.0,1.0,1.0,9.0,5.0,,,2.0,2.0,0,0
1489422,2026-06-27 21:00:00+00:00,10,67971,Marc Guéhi,D,93.0,7.3,True,,,,,79.0,1.0,77.0,,2.0,5.0,4.0,,,2.0,,0,0
1489422,2026-06-27 21:00:00+00:00,10,307123,Nico O'Reilly,D,93.0,7.0,True,,,1.0,,50.0,2.0,47.0,3.0,,9.0,6.0,1.0,1.0,,2.0,0,0
1489422,2026-06-27 21:00:00+00:00,10,138908,Elliot Anderson,M,84.0,7.5,True,,,1.0,1.0,70.0,,63.0,2.0,2.0,16.0,9.0,2.0,2.0,3.0,1.0,0,0
1489422,2026-06-27 21:00:00+00:00,10,1460,Bukayo Saka,M,63.0,6.3,True,,1.0,2.0,,26.0,1.0,19.0,2.0,,7.0,4.0,1.0,1.0,1.0,1.0,0,0
1489422,2026-06-27 21:00:00+00:00,10,19170,Morgan Rogers,M,93.0,6.3,True,,,,,36.0,2.0,30.0,2.0,,7.0,5.0,1.0,1.0,1.0,1.0,0,0
